clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191225084900,192.168.0.108,37070,131.188.37.207,50004,3,0.0-10.1,480641024,381708445,20191225084900,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,480641024,384187182
20191225085225,192.168.0.108,37092,131.188.37.207,50004,3,0.0-10.1,452591616,359570966,20191225085225,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,452591616,361873827
20191225085610,192.168.0.108,37114,131.188.37.207,50004,3,0.0-10.1,430964736,342319310,20191225085610,131.188.37.207,50004,95.90.219.250,41452,4,0.0-10.0,430964736,344531787
20191225085957,192.168.0.108,37136,131.188.37.207,50004,3,0.0-10.1,451936256,358590169,20191225085957,131.188.37.207,50004,95.90.219.250,41468,4,0.0-10.0,451936256,361035720
20191225090322,192.168.0.108,37158,131.188.37.207,50004,3,0.0-10.1,485097472,385517639,20191225090322,131.188.37.207,50004,95.90.219.250,41454,4,0.0-10.0,485097472,387889347
20191225090708,192.168.0.108,37180,131.188.37.207,50004,3,0.0-10.1,462684160,366719854,20191225090708,131.188.37.207,50004,95.90.219.250,41442,4,0.0-10.0,462684160,369174405
20191225091033,192.168.0.108,37202,131.188.37.207,50004,3,0.0-10.1,477626368,379522580,20191225091033,131.188.37.207,50004,95.90.219.250,41464,4,0.0-10.0,477626368,381924797
20191225091418,192.168.0.108,37224,131.188.37.207,50004,3,0.0-10.1,420478976,333724729,20191225091418,131.188.37.207,50004,95.90.219.250,41468,4,0.0-10.0,420478976,335895192
20191225091723,192.168.0.108,37246,131.188.37.207,50004,3,0.0-10.1,473694208,375713038,20191225091723,131.188.37.207,50004,95.90.219.250,41456,4,0.0-10.0,473694208,378104668
20191225092109,192.168.0.108,37268,131.188.37.207,50004,3,0.0-10.1,423100416,335785286,20191225092109,131.188.37.207,50004,95.90.219.250,41446,4,0.0-10.0,423100416,337994600
